strategy,regime,sample_days,annualized_excess_return,cash_day_share,cagr,ann_vol,sharpe,max_drawdown,calmar,monthly_win_rate,annual_gross_turnover
complete_base,bull,549,0.11275882737329751,0.0,0.1439787163053956,0.20868963599157855,0.7487083191567245,-0.1884116303668376,0.7641710653693136,0.4878048780487805,7.4000156595805375
complete_base,bear,490,0.2794971321220277,0.0,0.21636857659514708,0.24543521579045952,0.9211877461042962,-0.2014794357640447,1.0738990595970264,0.6571428571428571,6.239653420360502
complete_base,sideways,316,0.060501941359574866,0.0,0.2797298241846584,0.20759899344673566,1.292859085902584,-0.1648005678378749,1.6973838613216852,0.6,6.04089810590227
complete_plus_amount,bull,549,0.05904144832242735,0.0,0.08609009339890217,0.2001547247425873,0.5122551449618503,-0.17498143940658462,0.49199557216388157,0.5365853658536586,9.18202903392263
complete_plus_amount,bear,490,0.27362210534021925,0.0,0.20930224457500346,0.24525515490439534,0.8979093081760944,-0.2014794357640447,1.038826835013178,0.6571428571428571,6.239653420360502
complete_plus_amount,sideways,316,0.09371841653929307,0.0,0.323706482253834,0.20474250911161307,1.4731318932754731,-0.16480056783787556,1.9642315951986524,0.625,7.108181783679423
