date,symbol,weight
2021-02-05,510300,0.16666666666666666
2021-02-05,510500,0.16666666666666666
2021-02-05,512100,0.16666666666666666
2021-02-05,512480,0.16666666666666666
2021-02-05,512690,0.16666666666666666
2021-02-05,515000,0.16666666666666666
2021-02-08,510300,0.16666666666666666
2021-02-08,510500,0.16666666666666666
2021-02-08,512100,0.16666666666666666
2021-02-08,512480,0.16666666666666666
2021-02-08,512690,0.16666666666666666
2021-02-08,515000,0.16666666666666666
2021-02-09,510300,0.16666666666666666
2021-02-09,510500,0.16666666666666666
2021-02-09,512100,0.16666666666666666
2021-02-09,512480,0.16666666666666666
2021-02-09,512690,0.16666666666666666
2021-02-09,515000,0.16666666666666666
2021-02-10,510300,0.16666666666666666
2021-02-10,510500,0.16666666666666666
2021-02-10,512100,0.16666666666666666
2021-02-10,512480,0.16666666666666666
2021-02-10,512690,0.16666666666666666
2021-02-10,515000,0.16666666666666666
2021-02-11,510300,0.16666666666666666
2021-02-11,510500,0.16666666666666666
2021-02-11,512100,0.16666666666666666
2021-02-11,512480,0.16666666666666666
2021-02-11,512690,0.16666666666666666
2021-02-11,515000,0.16666666666666666
2021-02-12,510300,0.16666666666666666
2021-02-12,510500,0.16666666666666666
2021-02-12,512100,0.16666666666666666
2021-02-12,512480,0.16666666666666666
2021-02-12,512690,0.16666666666666666
2021-02-12,515000,0.16666666666666666
2021-02-15,510300,0.16666666666666666
2021-02-15,510500,0.16666666666666666
2021-02-15,512100,0.16666666666666666
2021-02-15,512480,0.16666666666666666
2021-02-15,512690,0.16666666666666666
2021-02-15,515000,0.16666666666666666
2021-02-16,510300,0.16666666666666666
2021-02-16,510500,0.16666666666666666
2021-02-16,512100,0.16666666666666666
2021-02-16,512480,0.16666666666666666
2021-02-16,512690,0.16666666666666666
2021-02-16,515000,0.16666666666666666
2021-02-17,510300,0.16666666666666666
2021-02-17,510500,0.16666666666666666
2021-02-17,512100,0.16666666666666666
2021-02-17,512480,0.16666666666666666
2021-02-17,512690,0.16666666666666666
2021-02-17,515000,0.16666666666666666
2021-02-18,510300,0.16666666666666666
2021-02-18,510500,0.16666666666666666
2021-02-18,512100,0.16666666666666666
2021-02-18,512480,0.16666666666666666
2021-02-18,512690,0.16666666666666666
2021-02-18,515000,0.16666666666666666
2021-02-19,510300,0.16666666666666666
2021-02-19,510500,0.16666666666666666
2021-02-19,512100,0.16666666666666666
2021-02-19,512480,0.16666666666666666
2021-02-19,512690,0.16666666666666666
2021-02-19,515000,0.16666666666666666
2021-02-22,510300,0.16666666666666666
2021-02-22,510500,0.16666666666666666
2021-02-22,512100,0.16666666666666666
2021-02-22,512480,0.16666666666666666
2021-02-22,512690,0.16666666666666666
2021-02-22,515000,0.16666666666666666
2021-02-23,510300,0.16666666666666666
2021-02-23,510500,0.16666666666666666
2021-02-23,512100,0.16666666666666666
2021-02-23,512480,0.16666666666666666
2021-02-23,512690,0.16666666666666666
2021-02-23,515000,0.16666666666666666
2021-02-24,510300,0.16666666666666666
2021-02-24,510500,0.16666666666666666
2021-02-24,512100,0.16666666666666666
2021-02-24,512480,0.16666666666666666
2021-02-24,512690,0.16666666666666666
2021-02-24,515000,0.16666666666666666
2021-02-25,510300,0.16666666666666666
2021-02-25,510500,0.16666666666666666
2021-02-25,512100,0.16666666666666666
2021-02-25,512480,0.16666666666666666
2021-02-25,512690,0.16666666666666666
2021-02-25,515000,0.16666666666666666
2021-02-26,510300,0.16666666666666666
2021-02-26,510500,0.16666666666666666
2021-02-26,512100,0.16666666666666666
2021-02-26,512480,0.16666666666666666
2021-02-26,512690,0.16666666666666666
2021-02-26,515000,0.16666666666666666
2021-03-01,510300,0.16666666666666666
2021-03-01,510500,0.16666666666666666
2021-03-01,512100,0.16666666666666666
2021-03-01,512480,0.16666666666666666
2021-03-01,512690,0.16666666666666666
2021-03-01,515000,0.16666666666666666
2021-03-02,510300,0.16666666666666666
2021-03-02,510500,0.16666666666666666
2021-03-02,512100,0.16666666666666666
2021-03-02,512480,0.16666666666666666
2021-03-02,512690,0.16666666666666666
2021-03-02,515000,0.16666666666666666
2021-03-03,510300,0.16666666666666666
2021-03-03,510500,0.16666666666666666
2021-03-03,512100,0.16666666666666666
2021-03-03,512480,0.16666666666666666
2021-03-03,512690,0.16666666666666666
2021-03-03,515000,0.16666666666666666
2021-03-04,510300,0.16666666666666666
2021-03-04,510500,0.16666666666666666
2021-03-04,512100,0.16666666666666666
2021-03-04,512480,0.16666666666666666
2021-03-04,512690,0.16666666666666666
2021-03-04,515000,0.16666666666666666
2021-03-05,510300,0.16666666666666666
2021-03-05,510500,0.16666666666666666
2021-03-05,512100,0.16666666666666666
2021-03-05,512480,0.16666666666666666
2021-03-05,512690,0.16666666666666666
2021-03-05,515000,0.16666666666666666
2021-03-08,510300,0.16666666666666666
2021-03-08,510500,0.16666666666666666
2021-03-08,512100,0.16666666666666666
2021-03-08,512480,0.16666666666666666
2021-03-08,512690,0.16666666666666666
2021-03-08,515000,0.16666666666666666
2021-03-09,510300,0.16666666666666666
2021-03-09,510500,0.16666666666666666
2021-03-09,512100,0.16666666666666666
2021-03-09,512480,0.16666666666666666
2021-03-09,512690,0.16666666666666666
2021-03-09,515000,0.16666666666666666
2021-03-10,510300,0.16666666666666666
2021-03-10,510500,0.16666666666666666
2021-03-10,512100,0.16666666666666666
2021-03-10,512480,0.16666666666666666
2021-03-10,512690,0.16666666666666666
2021-03-10,515000,0.16666666666666666
2021-03-11,510300,0.16666666666666666
2021-03-11,510500,0.16666666666666666
2021-03-11,512100,0.16666666666666666
2021-03-11,512480,0.16666666666666666
2021-03-11,512690,0.16666666666666666
2021-03-11,515000,0.16666666666666666
2021-03-12,510300,0.16666666666666666
2021-03-12,510500,0.16666666666666666
2021-03-12,512100,0.16666666666666666
2021-03-12,512480,0.16666666666666666
2021-03-12,512690,0.16666666666666666
2021-03-12,515000,0.16666666666666666
2021-03-15,510300,0.16666666666666666
2021-03-15,510500,0.16666666666666666
2021-03-15,512100,0.16666666666666666
2021-03-15,512480,0.16666666666666666
2021-03-15,512690,0.16666666666666666
2021-03-15,515000,0.16666666666666666
2021-03-16,510300,0.16666666666666666
2021-03-16,510500,0.16666666666666666
2021-03-16,512100,0.16666666666666666
2021-03-16,512480,0.16666666666666666
2021-03-16,512690,0.16666666666666666
2021-03-16,515000,0.16666666666666666
2021-03-17,510300,0.16666666666666666
2021-03-17,510500,0.16666666666666666
2021-03-17,512100,0.16666666666666666
2021-03-17,512480,0.16666666666666666
2021-03-17,512690,0.16666666666666666
2021-03-17,515000,0.16666666666666666
2021-03-18,510300,0.16666666666666666
2021-03-18,510500,0.16666666666666666
2021-03-18,512100,0.16666666666666666
2021-03-18,512480,0.16666666666666666
2021-03-18,512690,0.16666666666666666
2021-03-18,515000,0.16666666666666666
2021-03-19,510300,0.16666666666666666
2021-03-19,510500,0.16666666666666666
2021-03-19,512100,0.16666666666666666
2021-03-19,512480,0.16666666666666666
2021-03-19,512690,0.16666666666666666
2021-03-19,515000,0.16666666666666666
2021-03-22,510300,0.16666666666666666
2021-03-22,510500,0.16666666666666666
2021-03-22,512100,0.16666666666666666
2021-03-22,512480,0.16666666666666666
2021-03-22,512690,0.16666666666666666
2021-03-22,515000,0.16666666666666666
2021-03-23,510300,0.16666666666666666
2021-03-23,510500,0.16666666666666666
2021-03-23,512100,0.16666666666666666
2021-03-23,512480,0.16666666666666666
2021-03-23,512690,0.16666666666666666
2021-03-23,515000,0.16666666666666666
2021-03-24,510300,0.16666666666666666
2021-03-24,510500,0.16666666666666666
2021-03-24,512100,0.16666666666666666
2021-03-24,512480,0.16666666666666666
2021-03-24,512690,0.16666666666666666
2021-03-24,515000,0.16666666666666666
2021-03-25,510300,0.16666666666666666
2021-03-25,510500,0.16666666666666666
2021-03-25,512100,0.16666666666666666
2021-03-25,512480,0.16666666666666666
2021-03-25,512690,0.16666666666666666
2021-03-25,515000,0.16666666666666666
2021-03-26,510300,0.16666666666666666
2021-03-26,510500,0.16666666666666666
2021-03-26,512100,0.16666666666666666
2021-03-26,512480,0.16666666666666666
2021-03-26,512690,0.16666666666666666
2021-03-26,515000,0.16666666666666666
2021-03-29,510300,0.16666666666666666
2021-03-29,510500,0.16666666666666666
2021-03-29,512100,0.16666666666666666
2021-03-29,512480,0.16666666666666666
2021-03-29,512690,0.16666666666666666
2021-03-29,515000,0.16666666666666666
2021-03-30,510300,0.16666666666666666
2021-03-30,510500,0.16666666666666666
2021-03-30,512100,0.16666666666666666
2021-03-30,512480,0.16666666666666666
2021-03-30,512690,0.16666666666666666
2021-03-30,515000,0.16666666666666666
2021-03-31,510300,0.16666666666666666
2021-03-31,510500,0.16666666666666666
2021-03-31,512100,0.16666666666666666
2021-03-31,512480,0.16666666666666666
2021-03-31,512690,0.16666666666666666
2021-03-31,515000,0.16666666666666666
2021-04-01,510300,0.16666666666666666
2021-04-01,510500,0.16666666666666666
2021-04-01,512100,0.16666666666666666
2021-04-01,512480,0.16666666666666666
2021-04-01,512690,0.16666666666666666
2021-04-01,515000,0.16666666666666666
2021-04-02,510300,0.16666666666666666
2021-04-02,510500,0.16666666666666666
2021-04-02,512100,0.16666666666666666
2021-04-02,512480,0.16666666666666666
2021-04-02,512690,0.16666666666666666
2021-04-02,515000,0.16666666666666666
2021-04-05,510300,0.16666666666666666
2021-04-05,510500,0.16666666666666666
2021-04-05,512100,0.16666666666666666
2021-04-05,512480,0.16666666666666666
2021-04-05,512690,0.16666666666666666
2021-04-05,515000,0.16666666666666666
2021-04-06,510300,0.16666666666666666
2021-04-06,510500,0.16666666666666666
2021-04-06,512100,0.16666666666666666
2021-04-06,512480,0.16666666666666666
2021-04-06,512690,0.16666666666666666
2021-04-06,515000,0.16666666666666666
2021-04-07,510300,0.16666666666666666
2021-04-07,510500,0.16666666666666666
2021-04-07,512100,0.16666666666666666
2021-04-07,512480,0.16666666666666666
2021-04-07,512690,0.16666666666666666
2021-04-07,515000,0.16666666666666666
2021-04-08,510300,0.16666666666666666
2021-04-08,510500,0.16666666666666666
2021-04-08,512100,0.16666666666666666
2021-04-08,512480,0.16666666666666666
2021-04-08,512690,0.16666666666666666
2021-04-08,515000,0.16666666666666666
2021-04-09,510300,0.16666666666666666
2021-04-09,510500,0.16666666666666666
2021-04-09,512100,0.16666666666666666
2021-04-09,512480,0.16666666666666666
2021-04-09,512690,0.16666666666666666
2021-04-09,515000,0.16666666666666666
2021-04-12,510300,0.16666666666666666
2021-04-12,510500,0.16666666666666666
2021-04-12,512100,0.16666666666666666
2021-04-12,512480,0.16666666666666666
2021-04-12,512690,0.16666666666666666
2021-04-12,515000,0.16666666666666666
2021-04-13,510300,0.16666666666666666
2021-04-13,510500,0.16666666666666666
2021-04-13,512100,0.16666666666666666
2021-04-13,512480,0.16666666666666666
2021-04-13,512690,0.16666666666666666
2021-04-13,515000,0.16666666666666666
2021-04-14,510300,0.16666666666666666
2021-04-14,510500,0.16666666666666666
2021-04-14,512100,0.16666666666666666
2021-04-14,512480,0.16666666666666666
2021-04-14,512690,0.16666666666666666
2021-04-14,515000,0.16666666666666666
2021-04-15,510300,0.16666666666666666
2021-04-15,510500,0.16666666666666666
2021-04-15,512100,0.16666666666666666
2021-04-15,512480,0.16666666666666666
2021-04-15,512690,0.16666666666666666
2021-04-15,515000,0.16666666666666666
2021-04-16,510300,0.16666666666666666
2021-04-16,510500,0.16666666666666666
2021-04-16,512100,0.16666666666666666
2021-04-16,512480,0.16666666666666666
2021-04-16,512690,0.16666666666666666
2021-04-16,515000,0.16666666666666666
2021-04-19,510300,0.16666666666666666
2021-04-19,510500,0.16666666666666666
2021-04-19,512100,0.16666666666666666
2021-04-19,512480,0.16666666666666666
2021-04-19,512690,0.16666666666666666
2021-04-19,515000,0.16666666666666666
2021-04-20,510300,0.16666666666666666
2021-04-20,510500,0.16666666666666666
2021-04-20,512100,0.16666666666666666
2021-04-20,512480,0.16666666666666666
2021-04-20,512690,0.16666666666666666
2021-04-20,515000,0.16666666666666666
2021-04-21,510300,0.16666666666666666
2021-04-21,510500,0.16666666666666666
2021-04-21,512100,0.16666666666666666
2021-04-21,512480,0.16666666666666666
2021-04-21,512690,0.16666666666666666
2021-04-21,515000,0.16666666666666666
2021-04-22,510300,0.16666666666666666
2021-04-22,510500,0.16666666666666666
2021-04-22,512100,0.16666666666666666
2021-04-22,512480,0.16666666666666666
2021-04-22,512690,0.16666666666666666
2021-04-22,515000,0.16666666666666666
2021-04-23,510300,0.16666666666666666
2021-04-23,510500,0.16666666666666666
2021-04-23,512100,0.16666666666666666
2021-04-23,512480,0.16666666666666666
2021-04-23,512690,0.16666666666666666
2021-04-23,515000,0.16666666666666666
2021-04-26,510300,0.16666666666666666
2021-04-26,510500,0.16666666666666666
2021-04-26,512100,0.16666666666666666
2021-04-26,512480,0.16666666666666666
2021-04-26,512690,0.16666666666666666
2021-04-26,515000,0.16666666666666666
2021-04-27,510300,0.16666666666666666
2021-04-27,510500,0.16666666666666666
2021-04-27,512100,0.16666666666666666
2021-04-27,512480,0.16666666666666666
2021-04-27,512690,0.16666666666666666
2021-04-27,515000,0.16666666666666666
2021-04-28,510300,0.16666666666666666
2021-04-28,510500,0.16666666666666666
2021-04-28,512100,0.16666666666666666
2021-04-28,512480,0.16666666666666666
2021-04-28,512690,0.16666666666666666
2021-04-28,515000,0.16666666666666666
2021-04-29,510300,0.16666666666666666
2021-04-29,510500,0.16666666666666666
2021-04-29,512100,0.16666666666666666
2021-04-29,512480,0.16666666666666666
2021-04-29,512690,0.16666666666666666
2021-04-29,515000,0.16666666666666666
2021-04-30,510300,0.16666666666666666
2021-04-30,510500,0.16666666666666666
2021-04-30,512100,0.16666666666666666
2021-04-30,512480,0.16666666666666666
2021-04-30,512690,0.16666666666666666
2021-04-30,515000,0.16666666666666666
2021-05-03,510300,0.16666666666666666
2021-05-03,510500,0.16666666666666666
2021-05-03,512100,0.16666666666666666
2021-05-03,512480,0.16666666666666666
2021-05-03,512690,0.16666666666666666
2021-05-03,515000,0.16666666666666666
2021-05-04,510300,0.16666666666666666
2021-05-04,510500,0.16666666666666666
2021-05-04,512100,0.16666666666666666
2021-05-04,512480,0.16666666666666666
2021-05-04,512690,0.16666666666666666
2021-05-04,515000,0.16666666666666666
2021-05-05,510300,0.16666666666666666
2021-05-05,510500,0.16666666666666666
2021-05-05,512100,0.16666666666666666
2021-05-05,512480,0.16666666666666666
2021-05-05,512690,0.16666666666666666
2021-05-05,515000,0.16666666666666666
2021-05-06,510300,0.16666666666666666
2021-05-06,510500,0.16666666666666666
2021-05-06,512100,0.16666666666666666
2021-05-06,512480,0.16666666666666666
2021-05-06,512690,0.16666666666666666
2021-05-06,515000,0.16666666666666666
2021-05-07,510300,0.16666666666666666
2021-05-07,510500,0.16666666666666666
2021-05-07,512100,0.16666666666666666
2021-05-07,512480,0.16666666666666666
2021-05-07,512690,0.16666666666666666
2021-05-07,515000,0.16666666666666666
2021-05-10,510300,0.16666666666666666
2021-05-10,510500,0.16666666666666666
2021-05-10,512100,0.16666666666666666
2021-05-10,512480,0.16666666666666666
2021-05-10,512690,0.16666666666666666
2021-05-10,515000,0.16666666666666666
2021-05-11,510300,0.16666666666666666
2021-05-11,510500,0.16666666666666666
2021-05-11,512100,0.16666666666666666
2021-05-11,512480,0.16666666666666666
2021-05-11,512690,0.16666666666666666
2021-05-11,515000,0.16666666666666666
2021-05-12,510300,0.16666666666666666
2021-05-12,510500,0.16666666666666666
2021-05-12,512100,0.16666666666666666
2021-05-12,512480,0.16666666666666666
2021-05-12,512690,0.16666666666666666
2021-05-12,515000,0.16666666666666666
2021-05-13,510300,0.16666666666666666
2021-05-13,510500,0.16666666666666666
2021-05-13,512100,0.16666666666666666
2021-05-13,512480,0.16666666666666666
2021-05-13,512690,0.16666666666666666
2021-05-13,515000,0.16666666666666666
2021-05-14,510300,0.16666666666666666
2021-05-14,510500,0.16666666666666666
2021-05-14,512100,0.16666666666666666
2021-05-14,512480,0.16666666666666666
2021-05-14,512690,0.16666666666666666
2021-05-14,515000,0.16666666666666666
2021-05-17,510300,0.16666666666666666
2021-05-17,510500,0.16666666666666666
2021-05-17,512100,0.16666666666666666
2021-05-17,512480,0.16666666666666666
2021-05-17,512690,0.16666666666666666
2021-05-17,515000,0.16666666666666666
2021-05-18,510300,0.16666666666666666
2021-05-18,510500,0.16666666666666666
2021-05-18,512100,0.16666666666666666
2021-05-18,512480,0.16666666666666666
2021-05-18,512690,0.16666666666666666
2021-05-18,515000,0.16666666666666666
2021-05-19,510300,0.16666666666666666
2021-05-19,510500,0.16666666666666666
2021-05-19,512100,0.16666666666666666
2021-05-19,512480,0.16666666666666666
2021-05-19,512690,0.16666666666666666
2021-05-19,515000,0.16666666666666666
2021-05-20,510300,0.16666666666666666
2021-05-20,510500,0.16666666666666666
2021-05-20,512100,0.16666666666666666
2021-05-20,512480,0.16666666666666666
2021-05-20,512690,0.16666666666666666
2021-05-20,515000,0.16666666666666666
2021-05-21,510300,0.16666666666666666
2021-05-21,510500,0.16666666666666666
2021-05-21,512100,0.16666666666666666
2021-05-21,512480,0.16666666666666666
2021-05-21,512690,0.16666666666666666
2021-05-21,515000,0.16666666666666666
2021-05-24,510300,0.16666666666666666
2021-05-24,510500,0.16666666666666666
2021-05-24,512100,0.16666666666666666
2021-05-24,512480,0.16666666666666666
2021-05-24,512690,0.16666666666666666
2021-05-24,515000,0.16666666666666666
2021-05-25,510300,0.16666666666666666
2021-05-25,510500,0.16666666666666666
2021-05-25,512100,0.16666666666666666
2021-05-25,512480,0.16666666666666666
2021-05-25,512690,0.16666666666666666
2021-05-25,515000,0.16666666666666666
2021-05-26,510300,0.16666666666666666
2021-05-26,510500,0.16666666666666666
2021-05-26,512100,0.16666666666666666
2021-05-26,512480,0.16666666666666666
2021-05-26,512690,0.16666666666666666
2021-05-26,515000,0.16666666666666666
2021-05-27,510300,0.16666666666666666
2021-05-27,510500,0.16666666666666666
2021-05-27,512100,0.16666666666666666
2021-05-27,512480,0.16666666666666666
2021-05-27,512690,0.16666666666666666
2021-05-27,515000,0.16666666666666666
2021-05-28,510300,0.16666666666666666
2021-05-28,510500,0.16666666666666666
2021-05-28,512100,0.16666666666666666
2021-05-28,512480,0.16666666666666666
2021-05-28,512690,0.16666666666666666
2021-05-28,515000,0.16666666666666666
2021-05-31,510300,0.16666666666666666
2021-05-31,510500,0.16666666666666666
2021-05-31,512100,0.16666666666666666
2021-05-31,512480,0.16666666666666666
2021-05-31,512690,0.16666666666666666
2021-05-31,515000,0.16666666666666666
2021-06-01,510300,0.16666666666666666
2021-06-01,510500,0.16666666666666666
2021-06-01,512100,0.16666666666666666
2021-06-01,512480,0.16666666666666666
2021-06-01,512690,0.16666666666666666
2021-06-01,515000,0.16666666666666666
2021-06-02,510300,0.16666666666666666
2021-06-02,510500,0.16666666666666666
2021-06-02,512100,0.16666666666666666
2021-06-02,512480,0.16666666666666666
2021-06-02,512690,0.16666666666666666
2021-06-02,515000,0.16666666666666666
2021-06-03,510300,0.16666666666666666
2021-06-03,510500,0.16666666666666666
2021-06-03,512100,0.16666666666666666
2021-06-03,512480,0.16666666666666666
2021-06-03,512690,0.16666666666666666
2021-06-03,515000,0.16666666666666666
2021-06-04,510300,0.16666666666666666
2021-06-04,510500,0.16666666666666666
2021-06-04,512100,0.16666666666666666
2021-06-04,512480,0.16666666666666666
2021-06-04,512690,0.16666666666666666
2021-06-04,515000,0.16666666666666666
2021-06-07,510300,0.16666666666666666
2021-06-07,510500,0.16666666666666666
2021-06-07,512100,0.16666666666666666
2021-06-07,512480,0.16666666666666666
2021-06-07,512690,0.16666666666666666
2021-06-07,515000,0.16666666666666666
2021-06-08,510300,0.16666666666666666
2021-06-08,510500,0.16666666666666666
2021-06-08,512100,0.16666666666666666
2021-06-08,512480,0.16666666666666666
2021-06-08,512690,0.16666666666666666
2021-06-08,515000,0.16666666666666666
2021-06-09,510300,0.16666666666666666
2021-06-09,510500,0.16666666666666666
2021-06-09,512100,0.16666666666666666
2021-06-09,512480,0.16666666666666666
2021-06-09,512690,0.16666666666666666
2021-06-09,515000,0.16666666666666666
2021-06-10,510300,0.16666666666666666
2021-06-10,510500,0.16666666666666666
2021-06-10,512100,0.16666666666666666
2021-06-10,512480,0.16666666666666666
2021-06-10,512690,0.16666666666666666
2021-06-10,515000,0.16666666666666666
2021-06-11,510300,0.16666666666666666
2021-06-11,510500,0.16666666666666666
2021-06-11,512100,0.16666666666666666
2021-06-11,512480,0.16666666666666666
2021-06-11,512690,0.16666666666666666
2021-06-11,515000,0.16666666666666666
2021-06-14,510300,0.16666666666666666
2021-06-14,510500,0.16666666666666666
2021-06-14,512100,0.16666666666666666
2021-06-14,512480,0.16666666666666666
2021-06-14,512690,0.16666666666666666
2021-06-14,515000,0.16666666666666666
2021-06-15,510300,0.16666666666666666
2021-06-15,510500,0.16666666666666666
2021-06-15,512100,0.16666666666666666
2021-06-15,512480,0.16666666666666666
2021-06-15,512690,0.16666666666666666
2021-06-15,515000,0.16666666666666666
2021-06-16,510300,0.16666666666666666
2021-06-16,510500,0.16666666666666666
2021-06-16,512100,0.16666666666666666
2021-06-16,512480,0.16666666666666666
2021-06-16,512690,0.16666666666666666
2021-06-16,515000,0.16666666666666666
2021-06-17,510300,0.16666666666666666
2021-06-17,510500,0.16666666666666666
2021-06-17,512100,0.16666666666666666
2021-06-17,512480,0.16666666666666666
2021-06-17,512690,0.16666666666666666
2021-06-17,515000,0.16666666666666666
2021-06-18,510300,0.16666666666666666
2021-06-18,510500,0.16666666666666666
2021-06-18,512100,0.16666666666666666
2021-06-18,512480,0.16666666666666666
2021-06-18,512690,0.16666666666666666
2021-06-18,515000,0.16666666666666666
2021-06-21,510300,0.16666666666666666
2021-06-21,510500,0.16666666666666666
2021-06-21,512100,0.16666666666666666
2021-06-21,512480,0.16666666666666666
2021-06-21,512690,0.16666666666666666
2021-06-21,515000,0.16666666666666666
2021-06-22,510300,0.16666666666666666
2021-06-22,510500,0.16666666666666666
2021-06-22,512100,0.16666666666666666
2021-06-22,512480,0.16666666666666666
2021-06-22,512690,0.16666666666666666
2021-06-22,515000,0.16666666666666666
2021-06-23,510300,0.16666666666666666
2021-06-23,510500,0.16666666666666666
2021-06-23,512100,0.16666666666666666
2021-06-23,512480,0.16666666666666666
2021-06-23,512690,0.16666666666666666
2021-06-23,515000,0.16666666666666666
2021-06-24,510300,0.16666666666666666
2021-06-24,510500,0.16666666666666666
2021-06-24,512100,0.16666666666666666
2021-06-24,512480,0.16666666666666666
2021-06-24,512690,0.16666666666666666
2021-06-24,515000,0.16666666666666666
2021-06-25,510300,0.16666666666666666
2021-06-25,510500,0.16666666666666666
2021-06-25,512100,0.16666666666666666
2021-06-25,512480,0.16666666666666666
2021-06-25,512690,0.16666666666666666
2021-06-25,515000,0.16666666666666666
2021-06-28,510300,0.16666666666666666
2021-06-28,510500,0.16666666666666666
2021-06-28,512100,0.16666666666666666
2021-06-28,512480,0.16666666666666666
2021-06-28,512690,0.16666666666666666
2021-06-28,515000,0.16666666666666666
2021-06-29,510300,0.16666666666666666
2021-06-29,510500,0.16666666666666666
2021-06-29,512100,0.16666666666666666
2021-06-29,512480,0.16666666666666666
2021-06-29,512690,0.16666666666666666
2021-06-29,515000,0.16666666666666666
2021-06-30,510300,0.16666666666666666
