scheme_id,scheme_name,factor_group,method,wall_date,wall_year,n_factors,start,end,cagr,ann_vol,sharpe,max_drawdown,calmar,monthly_win_rate,annual_gross_turnover,daily_win_rate,monthly_win_rate_recalc,best_day,worst_day,var_5_daily,cvar_5_daily,skew,kurtosis,total_return,avg_target_exposure,cash_signal_share,rank_ic_mean,rank_ic_positive_share,topk_hit_rate,ic_months
momentum_elastic,核心动量ElasticNet,momentum_core,elastic_net,2026-01-01,2026,5,2015-07-03,2026-06-18,0.0128312817965996,0.0482234341751811,0.2886346676078083,-0.1216001569969332,0.1055202732750028,0.0378787878787878,0.1593976333965876,0.0232735597100343,0.0381679389312977,0.0340531810845614,-0.0639346346398675,0.0,-0.0002022059422984,-2.5659007850075937,124.0935106008679,0.1418006866663692,0.0451127819548872,0.9548872180451128,0.580952380952381,1.0,0.6666666666666666,3
compact_ridge,紧凑候选Ridge,compact_candidate,ridge,2020-01-01,2020,7,2015-07-03,2026-06-18,0.114900387733813,0.1770811497163209,0.7030090421552833,-0.2582045142239876,0.4449975945584712,0.3863636363636363,4.488885228127911,0.3109500190766883,0.3893129770992366,0.100165574826663,-0.0999314674843773,-0.0175552198100557,-0.0280362006140086,-0.1867597161090336,12.122535847928445,2.099506707335232,0.5864661654135338,0.4135338345864661,0.030095238095238,0.5066666666666667,0.4914529914529915,75
compact_ridge,紧凑候选Ridge,compact_candidate,ridge,2021-01-01,2021,7,2015-07-03,2026-06-18,0.0871050392498669,0.1602701619582573,0.6013786651056163,-0.2582045142239868,0.3373490177414371,0.3181818181818182,3.579319952614773,0.2609690957649752,0.3206106870229007,0.100165574826663,-0.0999314674843773,-0.0147523601254394,-0.0256974406387351,-0.0596488813984896,16.52497267474984,1.3837048470019009,0.4962406015037593,0.5037593984962406,0.0748299319727891,0.5555555555555556,0.5101010101010102,63
compact_ridge,紧凑候选Ridge,compact_candidate,ridge,2022-01-01,2022,7,2015-07-03,2026-06-18,0.0598876834924617,0.1459316892218168,0.4716162316452961,-0.2582045142239881,0.2319389483659847,0.25,3.3544401708291414,0.209462037390309,0.2519083969465648,0.100165574826663,-0.0999314674843773,-0.0120562039123145,-0.023443276832302,-0.0171928757208765,24.15657606715096,0.8311437541491333,0.4060150375939849,0.5939849624060151,0.0700280112044818,0.5098039215686274,0.4999999999999999,51
compact_ridge,紧凑候选Ridge,compact_candidate,ridge,2023-01-01,2023,7,2015-07-03,2026-06-18,0.0687798361389147,0.1155057082238534,0.6335108676306023,-0.1574393335153333,0.436865645980495,0.2045454545454545,2.170402791541666,0.1644410530331934,0.2061068702290076,0.100165574826663,-0.0999314674843773,-0.008491400793425,-0.0171224395621919,0.8649279240364387,51.02757299379134,0.9973802206478232,0.3157894736842105,0.6842105263157895,0.1135531135531135,0.5384615384615384,0.5317460317460316,39
compact_ridge,紧凑候选Ridge,compact_candidate,ridge,2024-01-01,2024,7,2015-07-03,2026-06-18,0.068017445447007,0.1065187777285782,0.6708970865405596,-0.1574393335153334,0.432023204927901,0.1515151515151515,1.5946366808741903,0.1232354063334605,0.1526717557251908,0.100165574826663,-0.0999314674843773,-0.0059684669312863,-0.0151413601686,1.1087422808140652,70.62382783354664,0.9826108880823056,0.225563909774436,0.7744360902255639,0.164021164021164,0.5555555555555556,0.5555555555555555,27
compact_ridge,紧凑候选Ridge,compact_candidate,ridge,2025-01-01,2025,7,2015-07-03,2026-06-18,0.0374657888019649,0.0700789952282365,0.5601454404994943,-0.1216001569969331,0.3081064180115314,0.106060606060606,0.8333718110872835,0.075543685616177,0.1068702290076335,0.0340531810845614,-0.0684491511324054,-0.0003525347267145,-0.0098583691961515,-2.0913732569064,55.82278497152542,0.4660204747082739,0.1353383458646616,0.8646616541353384,0.2495238095238095,0.6666666666666666,0.5925925925925927,15
compact_ridge,紧凑候选Ridge,compact_candidate,ridge,2026-01-01,2026,7,2015-07-03,2026-06-18,0.0128312817965996,0.0482234341751811,0.2886346676078083,-0.1216001569969332,0.1055202732750028,0.0378787878787878,0.1593976333965876,0.0232735597100343,0.0381679389312977,0.0340531810845614,-0.0639346346398675,0.0,-0.0002022059422984,-2.5659007850075937,124.0935106008679,0.1418006866663692,0.0451127819548872,0.9548872180451128,0.5238095238095238,1.0,0.6111111111111112,3
compact_elastic,紧凑候选ElasticNet,compact_candidate,elastic_net,2020-01-01,2020,7,2015-07-03,2026-06-18,0.1100768764170812,0.1765244232888176,0.6800964472799014,-0.2582045142239876,0.4263166224955755,0.3787878787878788,4.460531459821655,0.31056848531095,0.3816793893129771,0.100165574826663,-0.0999314674843773,-0.0171741405740863,-0.0279884558407532,-0.1859286509769954,12.28736419850214,1.9628371276564975,0.5864661654135338,0.4135338345864661,0.0003809523809523,0.5066666666666667,0.4658119658119658,75
compact_elastic,紧凑候选ElasticNet,compact_candidate,elastic_net,2021-01-01,2021,7,2015-07-03,2026-06-18,0.0823181310308998,0.1594892549942448,0.5758630853804335,-0.2582045142239876,0.3188098057785711,0.3181818181818182,3.554960415293229,0.2605875619992369,0.3206106870229007,0.100165574826663,-0.0999314674843773,-0.0147270896467009,-0.0256219045526545,-0.0601974265824903,16.861460803296644,1.2767669453294297,0.4962406015037593,0.5037593984962406,0.0575963718820861,0.5714285714285714,0.4898989898989899,63
compact_elastic,紧凑候选ElasticNet,compact_candidate,elastic_net,2022-01-01,2022,7,2015-07-03,2026-06-18,0.0574495744797436,0.1455377562181611,0.4566674261991383,-0.2582045142239881,0.2224963984553232,0.25,3.3315819317533246,0.2079359023273559,0.2519083969465648,0.100165574826663,-0.0999314674843773,-0.0120526883649004,-0.0233321827319412,-0.0082089283621041,24.400864425751067,0.7878035208974723,0.4060150375939849,0.5939849624060151,0.057703081232493,0.5686274509803921,0.4876543209876542,51
compact_elastic,紧凑候选ElasticNet,compact_candidate,elastic_net,2023-01-01,2023,7,2015-07-03,2026-06-18,0.0663212720932266,0.115007959553879,0.615720171946236,-0.1603713743237849,0.4135480684933588,0.2045454545454545,2.1475445524658494,0.1629149179702403,0.2061068702290076,0.100165574826663,-0.0999314674843773,-0.008491400793425,-0.0169882424647841,0.8924229558974034,51.842931441539605,0.9501054370820916,0.3157894736842105,0.6842105263157895,0.1032967032967032,0.5897435897435898,0.5158730158730158,39
compact_elastic,紧凑候选ElasticNet,compact_candidate,elastic_net,2024-01-01,2024,7,2015-07-03,2026-06-18,0.0655606351641433,0.1059786773789151,0.6520343388643965,-0.1603713743237848,0.4088050965490791,0.1515151515151515,1.5717784417983736,0.1217092712705074,0.1526717557251908,0.100165574826663,-0.0999314674843773,-0.0060079975555283,-0.0150005617515365,1.1457247126258303,71.96145337934655,0.9356856709102072,0.225563909774436,0.7744360902255639,0.1597883597883598,0.6296296296296297,0.5222222222222223,27
compact_elastic,紧凑候选ElasticNet,compact_candidate,elastic_net,2025-01-01,2025,7,2015-07-03,2026-06-18,0.0354262387546584,0.0694506919995466,0.5362391965367816,-0.1216001569969331,0.2913338241459007,0.106060606060606,0.7996794882671912,0.0740175505532239,0.1068702290076335,0.0340531810845614,-0.0684491511324054,-0.0006571468994547,-0.0098224116311835,-2.101560368311846,57.33785528172057,0.4363203985008634,0.1353383458646616,0.8646616541353384,0.2723809523809523,0.7333333333333333,0.5740740740740741,15
compact_elastic,紧凑候选ElasticNet,compact_candidate,elastic_net,2026-01-01,2026,7,2015-07-03,2026-06-18,0.0128312817965996,0.0482234341751811,0.2886346676078083,-0.1216001569969332,0.1055202732750028,0.0378787878787878,0.1593976333965876,0.0232735597100343,0.0381679389312977,0.0340531810845614,-0.0639346346398675,0.0,-0.0002022059422984,-2.5659007850075937,124.0935106008679,0.1418006866663692,0.0451127819548872,0.9548872180451128,0.5047619047619047,1.0,0.6111111111111112,3
notion_equal,Notion核心等权,notion_core,equal_weight,2020-01-01,2020,12,2015-07-03,2026-06-18,0.1314254099895988,0.1781667896892959,0.7824502727690006,-0.2860813639680362,0.4593987114948283,0.3863636363636363,3.450263217145629,0.3170545593285006,0.3893129770992366,0.100165574826663,-0.0999314674843773,-0.0167686571589243,-0.0281496868040442,-0.2232614306990099,12.31470870735578,2.612037181226481,0.5864661654135338,0.4135338345864661,0.1718095238095238,0.6666666666666666,0.5982905982905983,75
