date,sh510150,sh510170,sh510230,sz159929,sz159930,sh512330
2012-02-01,0.7194631722235345,0.8345973507210427,0.903097199441366,,,
2012-02-02,0.7233644010097419,0.856265802011155,0.9356026482029772,,,
2012-02-03,0.728552978906658,0.8652942803306493,0.9429622100109154,,,
2012-02-06,0.7392813726019087,0.8605994406075145,0.9374425240132634,,,
2012-02-07,0.7262902789998565,0.8418201678177468,0.9214964846453678,,,
2012-02-08,0.742519365172082,0.8912964563198928,0.942655554281402,,,
2012-02-09,0.7519603516239024,0.8862405015727542,0.9392823998235496,,,
2012-02-10,0.7490344155010665,0.8793787995000539,0.9386691469313164,,,
2012-02-13,0.7604259872796302,0.8844347542471925,0.9288561635868924,,,
2012-02-14,0.7607380437269674,0.882990208048406,0.9230298218597274,,,
2012-02-15,0.7682283867193237,0.8902130251451101,0.9313094679897918,,,
2012-02-16,0.7656146233092676,0.8847959553739678,0.9291628193164058,,,
2012-02-17,0.7639760944298618,0.8833514091751813,0.9310028122602784,,,
2012-02-20,0.7639760944298618,0.8837125241991849,0.9337627138258976,,,
2012-02-21,0.765926679756605,0.8894907950971024,0.9377491211759834,,,
2012-02-22,0.7795809514419703,0.8999639057181548,0.9457222287101212,,,
2012-02-23,0.785432823687642,0.910075815212432,0.9423489571186824,,,
2012-02-24,0.7965122808861471,0.921632357008267,0.955535153487752,,,
2012-02-27,0.803339387662469,0.931744266502544,0.957988457890651,,,
2012-02-28,0.8039636168225861,0.9230769032070534,0.9638147996178162,,,
2012-02-29,0.7971364519135429,0.9230769032070534,0.9543085305696988,,,
2012-03-01,0.8020129733631217,0.9180209484599148,0.953388563381159,,,
2012-03-02,0.8088401382721649,0.9349945600268924,0.9659615068579952,,,
2012-03-05,0.8072406164486764,0.9306608353277612,0.9589083665123972,,,
2012-03-06,0.8000623880363786,0.909714700188428,0.9429622100109152,,,
2012-03-07,0.7974875735495185,0.8927410025186789,0.935909245365697,,,
2012-03-08,0.8017009169157844,0.9118815625379936,0.944802202954788,,,
2012-03-09,0.8169936593478342,0.9342722438761132,0.9469489687617604,,,
2012-03-12,0.8231575880408433,0.935355675050896,0.9377491211759832,,,
2012-03-13,0.8332227455200596,0.9454676706479448,0.9490953831679736,,,
2012-03-14,0.8085280236921064,0.9144095399115628,0.9322293180447448,,,
2012-03-15,0.8046267949058991,0.9046587454412895,0.9294694164791256,,,
2012-03-16,0.8322474528566881,0.9212712419842634,0.9337627138258976,,,
2012-03-19,0.8290094602865149,0.9368003073524542,0.9294694164791256,,,
2012-03-20,0.8124292524783139,0.9194654946587014,0.9156701429182024,,,
2012-03-21,0.8104786090188496,0.9411339459488136,0.9122969298935568,,,
2012-03-22,0.8017009169157845,0.9223545870562744,0.9175100187284888,,,
2012-03-23,0.7919478158839054,0.916937517285132,0.9138301499743298,,,
2012-03-26,0.7919478158839054,0.9082701539896416,0.9156701429182024,,,
2012-03-27,0.7926110520999397,0.9136872237607836,0.9138301499743297,,,
2012-03-28,0.7685405012993823,0.874322844752915,0.8972707991474075,,,
2012-03-29,0.7522724080712399,0.8515709622880199,0.8886844387210365,,,
2012-03-30,0.7464205939582893,0.8486817837876752,0.8991106749576936,,,
2012-04-05,0.7656146233092677,0.8750451609036939,0.909843566923864,,,
2012-04-06,0.7714664374222181,0.8754062759276976,0.910150164086584,,,
2012-04-09,0.7682283867193237,0.86962800502978,0.9037105694671856,,,
2012-04-10,0.7678773232160692,0.8739617297289111,0.9089236583021176,,,
2012-04-11,0.7756797226557628,0.8728782985541282,0.9107635341124038,,,
2012-04-12,0.7903093451372207,0.8887684789463228,0.9313094679897916,,,
2012-04-13,0.7922599304639638,0.893102203645454,0.9337627138258976,,,
2012-04-16,0.7912846378005922,0.8927410025186787,0.9310028122602784,,,
2012-04-17,0.7883587016777565,0.8790176844760496,0.9205765760236212,,,
2012-04-18,0.8000623880363786,0.9024918830917236,0.9414290484969352,,,
2012-04-19,0.7909725232205338,0.9017695669409448,0.9429622100109152,,,
2012-04-20,0.7955369882227754,0.9057420905133003,0.9635081438883026,,,
2012-04-23,0.7834821802281776,0.8941856348202368,0.9536951605438788,,,
2012-04-24,0.781219480321376,0.8902130251451095,0.9773075345828122,,,
2012-04-25,0.7860960017709551,0.9003250207421581,0.9619748652407364,,,
2012-04-26,0.7916357594365682,0.91332610873678,0.9628948909960694,,,
2012-04-27,0.7948737520067414,0.907908952862866,0.9595216194046304,,,
2012-05-02,0.8036515022425277,0.9422173771235964,0.9745476330171928,,,
2012-05-03,0.8134045451416856,0.9414951470755888,0.979454183256198,,,
2012-05-04,0.8202317100507289,0.9552184651182178,0.9806806890406644,,,
2012-05-07,0.8332227455200599,0.9570242124437796,0.9754676587725258,,,
2012-05-08,0.8316232818292925,0.955940781268997,0.9674946683719748,,,
2012-05-09,0.8143798378050572,0.9328276976773264,0.9579884578906506,,,
2012-05-10,0.8140677813577198,0.9357168761776712,0.9567618349725976,,,
2012-05-11,0.8143798378050572,0.9248826505326148,0.94878872743846,,,
2012-05-14,0.8117660162622798,0.9100758152124314,0.9423489571186816,,,
2012-05-15,0.8095033163554782,0.9064644066640792,0.9460289430064271,,,
2012-05-16,0.8091912599081409,0.8996027045913789,0.928856163586892,,,
2012-05-17,0.8160183666844629,0.9133261087367796,0.950935376111846,,,
2012-05-18,0.8017009169157846,0.9028529981157272,0.9356026482029768,,,
2012-05-21,0.8029882660264934,0.9118815625379932,0.9352959339066704,,,
2012-05-22,0.8156672450484872,0.92018781080948,0.947562104520407,,,
2012-05-23,0.8143798378050571,0.9064644066640792,0.9454155729806076,,,
2012-05-24,0.8029882660264935,0.8970747272178096,0.938975744094036,,,
2012-05-25,0.7932352231273356,0.8902130251451092,0.927016287776606,,,
2012-05-28,0.7990870953730074,0.9050198604652928,0.9368292125542368,,,
2012-05-29,0.8111418452348841,0.9277717429301876,0.9527753104889256,,,
2012-05-30,0.8134045451416858,0.9172986323091352,0.9481754745462267,,,
2012-05-31,0.8169936593478346,0.9129649937127758,0.9432689243072216,,,
2012-06-01,0.8212070027141005,0.9151317699595696,0.945108858684301,,,
2012-06-04,0.8065774383653638,0.8873239327475362,0.9199632059978012,,,
2012-06-05,0.8059142021493295,0.8819067768736223,0.918736583079748,,,
2012-06-06,0.8046267949058994,0.8891295939703264,0.9221098546711872,,,
2012-06-07,0.7968243373334846,0.8775731382772628,0.9221098546711872,,,
2012-06-08,0.7916357594365683,0.8696280050297797,0.9086170025726044,,,
2012-06-11,0.8036515022425278,0.8847959553739669,0.9181233301875152,,,
2012-06-12,0.7984628662128903,0.8761285920784764,0.9126035270562768,,,
2012-06-13,0.8176178885079516,0.8804622306748359,0.9316160651525116,,,
2012-06-14,0.8224944099575305,0.868544573854997,0.9224164518339074,,,
2012-06-15,0.8205437664980663,0.8710725512285662,0.93713586828375,,,
2012-06-18,0.8286973457064567,0.879378799500053,0.9328426880705644,,,
2012-06-19,0.8202317100507289,0.8681834588309932,0.9352959339066704,,,
2012-06-20,0.81176601626228,0.8689056888790008,0.9368292125542368,,,
2012-06-21,0.7990870953730074,0.8515709622880195,0.9187365830797484,,,
2012-06-25,0.7926110520999399,0.8219573777504241,0.9089236583021176,,,
2012-06-26,0.7844574728915494,0.8154567907017275,0.910763534112404,,,
2012-06-27,0.7899972305571626,0.8104008359545889,0.9089236583021176,,,
2012-06-28,0.7854328236876422,0.7930661093636077,0.908310288276298,,,
2012-06-29,0.7958490446701131,0.8075117435570158,0.926096262021273,,,
2012-07-02,0.7971364519135432,0.8082339736050234,0.9211898289158544,,,
2012-07-03,0.804314680325841,0.8114842671293717,0.9254830091290398,,,
2012-07-04,0.8023640949990979,0.8125676983041545,0.92486963910322,,,
2012-07-05,0.7932352231273359,0.7988442941587538,0.9153633700551026,,,
2012-07-06,0.8121171378982557,0.8125676983041544,0.9187365830797484,,,
2012-07-09,0.8017009169157847,0.7872878384656901,0.8899110616390896,,,
2012-07-10,0.7929231666799984,0.7811484525437687,0.8935908718264554,,,
2012-07-11,0.8059142021493294,0.7862044072909072,0.8945108975817884,,,
2012-07-12,0.8101665525715125,0.8085951747317985,0.8969641434178943,,,
2012-07-13,0.8107907235989084,0.8053448812074503,0.8969641434178943,,,
2012-07-16,0.7935863447633115,0.7898158158392593,0.8856179399926974,,,
2012-07-17,0.7880466452304195,0.7945106555623941,0.899417330687207,,,
2012-07-18,0.7903093451372211,0.8035391338818884,0.9000307007130266,,,
2012-07-19,0.7961611592501715,0.8057059962314539,0.910150164086584,,,
2012-07-20,0.7912846378005925,0.7977609490867423,0.9009506679015664,,,
2012-07-23,0.785432823687642,0.7883712696404728,0.8840846027783377,,,
2012-07-24,0.7903093451372208,0.7894547008152556,0.8822447269680515,,,
2012-07-25,0.7909725232205339,0.7797038202422106,0.8776448910253528,,,
2012-07-26,0.7831700656481191,0.7800650213689859,0.8776448910253528,,,
2012-07-27,0.7802441876580044,0.7833152287905626,0.8804047925909719,,,
2012-07-30,0.7724417300855897,0.7732033192962855,0.8794848254024322,,,
2012-07-31,0.7636639798498034,0.7634525248260121,0.8871512186402634,,,
2012-08-01,0.7704911447588467,0.7728422042722818,0.894817494744508,,,
2012-08-02,0.7701790301787882,0.7623690936512294,0.8929777360678083,,,
2012-08-03,0.7770061369551102,0.7778981590194204,0.8926709632047085,,,
2012-08-06,0.7887098233137324,0.7999277253335364,0.8963507733920743,,,
2012-08-07,0.7906604086404756,0.8085951747317985,0.8902177759353957,,,
2012-08-08,0.7880466452304196,0.8136511294789371,0.8978841691732269,,,
2012-08-09,0.8039636168225864,0.8150956756777237,0.8978841691732269,,,
2012-08-10,0.799438158876262,0.8085951747317986,0.898190766335947,,,
2012-08-13,0.7929231666799985,0.7937883394116151,0.873965080837987,,,
2012-08-14,0.7968243373334847,0.7977609490867426,0.8748849308929401,,,
2012-08-15,0.7893339943411284,0.7836764299173381,0.861698851657457,,,
2012-08-16,0.7786056587785989,0.7818706825917763,0.8610856573320169,,,
2012-08-17,0.7721296155055314,0.7847598610921208,0.8620055659537633,,,
2012-08-20,0.7731049663016242,0.7825929987425553,0.8552591984712651,,,
2012-08-21,0.7873834090143852,0.7865655223149111,0.8558724513634983,,,
2012-08-22,0.7818827165374104,0.78223179761578,0.852805952635159,,,
2012-08-23,0.7825068875648062,0.7916214770620497,0.8561791070930116,,,
2012-08-24,0.7750555516283673,0.7778981590194205,0.8509660182580797,,,
2012-08-27,0.7626886871864321,0.7540628453797427,0.8347133231606708,,,
2012-08-28,0.7594506946162589,0.7576742539280947,0.8454462151268411,,,
2012-08-29,0.7526235297072157,0.7392560100595592,0.8423795992649155,,,
2012-08-30,0.741231957928652,0.7345611703364244,0.851579329717106,,,
2012-08-31,0.7431826013881164,0.7287828994385068,0.8518859854466193,,,
2012-09-03,0.7555494658300516,0.7388948950355555,0.8518859854466193,,,
2012-09-04,0.7545741150339589,0.7345611703364244,0.8405397820214224,,,
2012-09-05,0.759450694616259,0.7331166241376379,0.8304202015142785,,,
2012-09-06,0.7617133945230607,0.7385337800115518,0.8386997890775497,,,
2012-09-07,0.7860960017709554,0.7775370439954168,0.8742717365675,,,
2012-09-10,0.7883587016777571,0.7862044072909073,0.8699786149211077,,,
2012-09-11,0.7887098233137328,0.782954113766559,0.8620055659537633,,,
2012-09-12,0.791284637800593,0.7919826781888248,0.8613921959279436,,,
2012-09-13,0.7851207091075839,0.7800650213689859,0.8574057300110646,,,
2012-09-14,0.7896851159771043,0.7948717705863979,0.8623121631164832,,,
2012-09-17,0.7711543228421601,0.7807872514169935,0.8478994023961538,,,
2012-09-18,0.764951387093234,0.7634525248260122,0.8408463791841424,,,
2012-09-19,0.7698279085428128,0.7793427052182069,0.8411530934804489,,,
2012-09-20,0.7500097081644386,0.7587576851028774,0.8288868057331257,,,
2012-09-21,0.7470837720416027,0.7656193010728062,0.8279669556781725,,,
2012-09-24,0.7535988223705874,0.767425048398368,0.8310334544065118,,,
2012-09-25,0.7512971154078686,0.7612856624764467,0.8325666744872847,,,
2012-09-26,0.7395934290492464,0.7490068045298325,0.827660241381866,,,
2012-09-27,0.755861522277389,0.7746478654950721,0.8537258612569056,,,
